BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4324,12,,B1,2136 MULINER AVENUE,,10462,2,0,2,"3,400","5,040",1940,1,B1,0 ,2020/2/23
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4324,30,,B3,2180 MULINER AVENUE,,10462,2,0,2,"4,000","3,135",1940,1,B3,0 ,2019/10/31
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4326,2,,B1,1006 ESPLANADE,,10461,2,0,2,"2,619","1,747",1940,1,B1,505000 ,2020/1/3
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4329,124,,B3,2162 HONE AVENUE,,10461,2,0,2,"1,744","2,146",1960,1,B3,10 ,2019/6/12
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4331,39,,B1,2114 HAIGHT AVENUE,,10461,2,0,2,"2,500","2,404",1940,1,B1,0 ,2019/6/3
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4331,52,,B1,2154 HAIGHT AVE,,10461,2,0,2,"3,742","2,614",1950,1,B1,829000 ,2020/1/9
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4305,15,,C0,2021 TOMLINSON AVENUE,,10461,3,0,3,"6,242","2,760",1935,1,C0,0 ,2019/6/14
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4306,25,,C0,1129 NEILL AVENUE,,10461,3,0,3,"2,500","2,911",1935,1,C0,525000 ,2019/6/25
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4307,24,,C0,1149 NEILL AVE,,10461,3,0,3,"2,500","2,926",1955,1,C0,0 ,2020/3/20
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4327,11,,C0,2135 LURTING AVENUE,,10461,3,0,3,"3,242","2,346",1940,1,C0,925000 ,2020/4/15
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4329,25,,C0,2166 HONE AVENUE,,10461,3,0,3,"2,500","2,760",1940,1,C0,880000 ,2020/1/30
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4330,56,,C0,2140 LURTING AVE,,10461,3,0,3,"3,000","2,436",1940,1,C0,0 ,2019/12/12
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4331,40,,C0,2116 HAIGHT AVENUE,,10461,3,0,3,"3,742","2,404",1940,1,C0,0 ,2019/6/3
2,PELHAM PARKWAY SOUTH,05 TAX CLASS 1 VACANT LAND,1B,4293,44,,V0,2107 MATTHEWS AVENUE,,10462,0,0,0,"2,500",0,,1,V0,445000 ,2020/1/24
2,PELHAM PARKWAY SOUTH,05 TAX CLASS 1 VACANT LAND,1B,4298,46,,V0,N/A BOGART AVENUE,,10462,0,0,0,"4,314",0,,1,V0,350000 ,2019/12/27
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4287,1,,D4,"2081 CRUGER AVENUE, 2G",,10462,,,,,,1931,2,D4,150000 ,2020/3/19
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4287,1,,D4,"2081 CRUGER, 2J",,10462,,,,,,1931,2,D4,144000 ,2019/7/18
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4291,1,,D4,"2079 WALLACE AVENUE, 566",,10462,,,,,,1930,2,D4,300000 ,2020/2/13
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4291,1,,D4,"2079 WALLACE AVENUE, 444",,10462,,,,,,1930,2,D4,300000 ,2020/2/13
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4291,1,,D4,"2079 WALLACE AVENUE, 474",,10462,,,,,,1930,2,D4,300000 ,2020/2/13
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4291,14,,D4,"2102 HOLLAND AVENUE, 6C",,10462,,,,,,1952,2,D4,156000 ,2019/10/22
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4291,14,,D4,"2105 WALLACE AVENUE, 5F",,10462,,,,,,1952,2,D4,152000 ,2020/1/22
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4291,14,,D4,"2107 WALLACE AVENUE, 3H",,10462,,,,,,1952,2,D4,143000 ,2019/7/17
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4291,14,,D4,"2104 HOLLAND AVENUE, 3H",,10462,,,,,,1952,2,D4,139200 ,2019/10/25
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4291,14,,D4,"2102 HOLLAND AVENUE, 3A",,10462,,,,,,1952,2,D4,135000 ,2020/2/26
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4291,14,,D4,"2102 HOLLAND AVENUE, 6H",,10462,,,,,,1952,2,D4,142500 ,2019/11/18
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4291,14,,D4,"2105 WALLACE AVENUE, 3F",,10462,,,,,,1952,2,D4,157000 ,2019/9/4
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4293,10,,D4,"2090 BARNES AVENUE, 4C",,10462,,,,,,1951,2,D4,235000 ,2019/10/25
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4293,10,,D4,"2080 BARNES AVENUE, 6B",,10462,,,,,,1951,2,D4,0 ,2020/5/4
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4293,10,,D4,"2080 BARNES AVENUE, 2B",,10462,,,,,,1951,2,D4,200000 ,2019/6/3
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4317,6,,D4,"2160 BRONX PARK EAST, 4J",,10462,,,,,,1938,2,D4,202500 ,2019/12/10
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4317,6,,D4,"2160 BRONX PARK EAST, 2A",,10462,,,,,,1938,2,D4,147500 ,2019/8/13
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4317,6,,D4,"2160 BRONX PARK EAST, 1C",,10462,,,,,,1938,2,D4,200000 ,2019/12/30
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4317,15,,D4,"2166 BRONX PARK EAST, 5D",,10462,,,,,,1936,2,D4,250000 ,2020/5/27
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4317,15,,D4,"2166 BRONX PARK EAST, 4G",,10462,,,,,,1936,2,D4,100000 ,2019/7/1
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4317,15,,D4,"2166 BRONX PARK EAST, 3G",,10462,,,,,,1936,2,D4,180000 ,2019/6/7
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4317,15,,D4,"2166 BRONX PARK EAST, 2C",,10462,,,,,,1936,2,D4,0 ,2019/10/4
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4317,25,,D4,"2190 BOSTON ROAD, 2J",,10462,,,,,,1941,2,D4,165000 ,2020/2/14
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4317,25,,D4,"2190 BOSTON ROAD, 1C",,10462,,,,,,1941,2,D4,262500 ,2019/9/19
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4317,25,,D4,"2190 BOSTON ROAD, 4B",,10462,,,,,,1941,2,D4,115000 ,2019/9/17
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4317,37,,D4,"2191 BOLTON STREET, 3F",,10462,,,,,,1941,2,D4,140000 ,2019/10/25
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4317,37,,D4,"2191 BOLTON STREET, 2A",,10462,,,,,,1941,2,D4,199000 ,2019/10/4
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4319,10,,D4,"2156 CRUGER AVE, 4L",,10462,,,,,,1930,2,D4,70879 ,2020/2/13
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4319,30,,D4,"2199 HOLLAND AVENUE, 2E",,10462,,,,,,1930,2,D4,215000 ,2019/12/10
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4319,30,,D4,"2199 HOLLAND AVENUE, LP",,10462,,,,,,1930,2,D4,167000 ,2020/1/13
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4319,30,,D4,"2199 HOLLAND AVENUE, 2C",,10462,,,,,,1930,2,D4,105000 ,2019/9/3
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4319,30,,D4,"2199 HOLLAND AVENUE, 3G",,10462,,,,,,1930,2,D4,125000 ,2020/1/15
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4319,40,,D4,"2187 HOLLAND AVE, 5A",,10462,,,,,,1930,2,D4,108000 ,2019/8/7
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4319,40,,D4,"2187 HOLLAND AVENUE, 5J",,10462,,,,,,1930,2,D4,295000 ,2020/4/3
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4319,40,,D4,"2187 HOLLAND AVENUE, 2K",,10462,,,,,,1930,2,D4,110000 ,2020/1/15
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4322,51,,D4,"2165 MATTHEWS AVENUE, 5F",,10462,,,,,,1959,2,D4,195555 ,2019/10/1
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4322,51,,D4,"2165 MATTHEWS AVENUE, 3G",,10462,,,,,,1959,2,D4,203048 ,2019/9/23
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4325,21,,D4,"2121 PAULDING AVENUE, 1D",,10462,,,,,,1964,2,D4,130000 ,2020/2/25
2,PELHAM PARKWAY SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,4307,1009,,R4,"1144 LYDIG AVENUE, 2A",2A,10461,1,,1,,,1963,2,R4,340000 ,2019/11/7
2,PELHAM PARKWAY SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,4307,1009,,R4,"1144 LYDIG AVENUE, 2A",2A,10461,1,,1,,,1963,2,R4,0 ,2020/1/13
2,PELHAM PARKWAY SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,4307,1030,,R4,"1144 LYDIG AVENUE, 5D",5D,10461,1,,1,,,1963,2,R4,0 ,2019/11/15
2,PELHAM PARKWAY SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,4307,1049,,R4,"1144 LYDIG AVENUE, 1H",1H,10461,1,,1,,,1963,2,R4,155000 ,2020/1/2
2,PELHAM PARKWAY SOUTH,22 STORE BUILDINGS,4,4307,28,,K4,2004 WILLIAMSBRIDGE ROAD,,10461,1,1,2,"1,875","2,470",1959,4,K4,0 ,2020/3/2
2,PELHAM PARKWAY SOUTH,22 STORE BUILDINGS,4,4310,52,,K2,2136 WILLIAMSBRIDGE ROAD,,10461,0,2,2,"3,700","3,192",1948,4,K2,975000 ,2020/2/12
2,PELHAM PARKWAY SOUTH,22 STORE BUILDINGS,4,4317,75,,K1,641 LYDIG AVENUE,,10462,0,9,9,"11,074","11,074",1931,4,K1,0 ,2019/7/30
2,PELHAM PARKWAY SOUTH,29 COMMERCIAL GARAGES,4,4317,83,,G7,2150 BOLTON STREET,,10462,0,0,0,"5,500",0,,4,G7,0 ,2019/7/30
2,PELHAM PARKWAY SOUTH,31 COMMERCIAL VACANT LAND,4,4219,16,,V1,1538 STILLWELL AVENUE,,10461,0,0,0,"22,050",0,,4,V1,5100000 ,2019/12/24
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5725,765,,A2,2631 ARLINGTON AVENUE,,10463,1,0,1,"3,652","1,812",1960,1,A2,850000 ,2020/2/3
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5728,582,,A1,2714 NETHERLAND AVENUE,,10463,1,0,1,"4,440","2,826",1935,1,A1,1130000 ,2020/3/31
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5730,807,,A1,2790 ARLINGTON AVENUE,,10463,1,0,1,"9,875","3,018",1930,1,A1,997110 ,2019/9/10
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5730,825,,A1,2733 NETHERLAND AVENUE,,10463,1,0,1,"5,600","2,474",1925,1,A1,700000 ,2020/1/10
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5731,885,,A3,2715 ARLINGTON AVENUE,,10463,1,0,1,"7,271","3,065",1925,1,A3,1310000 ,2020/1/16
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5731,885,,A3,2715 ARLINGTON AVENUE,,10463,1,0,1,"7,271","3,065",1925,1,A3,0 ,2020/1/5
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5733,200,,A1,3039 JOHNSON AVENUE,,10463,1,0,1,"9,450","1,870",1920,1,A1,850000 ,2019/11/5
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5740,314,,A1,3110 ARLINGTON AVENUE,,10463,1,0,1,"3,750","2,862",1920,1,A1,0 ,2019/10/2
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5741,98,,A2,3132 FAIRFIELD AVENUE,,10463,1,0,1,"3,917","2,923",1960,1,A2,0 ,2020/1/9
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5749,579,,A4,664 WEST 232 STREET,,10463,1,0,1,"2,490","2,750",2008,1,A4,1520000 ,2019/10/7
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5751,660,,A2,710 WEST 232 STREET,,10463,1,0,1,"7,128","2,320",1960,1,A2,1462500 ,2019/8/29
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5785,257,,A1,3226 OXFORD AVENUE,,10463,1,0,1,"5,000","2,495",1920,1,A1,0 ,2019/9/26
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5785,257,,A1,3226 OXFORD AVENUE,,10463,1,0,1,"5,000","2,495",1920,1,A1,0 ,2020/1/30
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5844,1924,,A1,5461 SYLVAN AVENUE,,10471,1,0,1,"4,311","2,310",1930,1,A1,761800 ,2019/7/2
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5844,1928,,A2,5449 SYLVAN AVENUE,,10471,1,0,1,"5,160","1,546",1939,1,A2,770000 ,2019/8/7
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5846,1718,,A9,5445 FIELDSTON ROAD,,10471,1,0,1,"4,578","1,296",1905,1,A9,685000 ,2019/11/27
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5847,1324,,A9,5420 MOSHOLU AVENUE,,10471,1,0,1,"2,760","2,950",1960,1,A9,0 ,2019/7/18
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5851,2071,,A1,5634 POST ROAD,,10471,1,0,1,"2,500","2,400",1925,1,A1,827000 ,2019/11/1
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5853,2207,,A1,5651 SYLVAN AVENUE,,10471,1,0,1,"2,500","1,368",1930,1,A1,760000 ,2019/9/18
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5855,2269,,A1,5653 POST ROAD,,10471,1,0,1,"1,343","1,232",1930,1,A1,650000 ,2020/1/3
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5857,344,,A1,244 W 259TH ST,,10471,1,0,1,"3,015","2,487",1930,1,A1,650000 ,2019/10/31
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5861,194,,A5,5850 LIEBIG AVENUE,,10471,1,0,1,"1,748","1,254",1965,1,A5,0 ,2019/10/26
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5862,28,,A1,442 WEST 258 STREET,,10471,1,0,1,"5,276","1,482",1910,1,A1,708500 ,2020/3/20
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5862,76,,A1,5625 MOSHOLU AVENUE,,10471,1,0,1,"7,088","1,792",1920,1,A1,695000 ,2019/10/15
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5866,445,,A2,250 WEST 260 STREET,,10471,1,0,1,"5,500","1,584",1935,1,A2,5000 ,2019/12/11
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5873,1011,,A1,6036 HUXLEY AVENUE,,10471,1,0,1,"1,750","1,520",1930,1,A1,735000 ,2019/12/11
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5875,896,,A1,6036 SPENCER AVENUE,,10471,1,0,1,"5,250","1,752",1940,1,A1,0 ,2019/11/6
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5876,947,,A1,6022 FIELDSTON ROAD,,10471,1,0,1,"2,375","1,823",1940,1,A1,925000 ,2019/10/22
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5876,955,,A1,312 WEST 261ST STREET,,10471,1,0,1,"3,171","1,254",1920,1,A1,680000 ,2020/2/10
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5876,981,,A1,305 WEST 260TH STREET,,10471,1,0,1,"5,106","2,200",1935,1,A1,0 ,2019/7/31
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5879,765,,A1,6017 LIEBIG,,10471,1,0,1,"6,245","3,238",1910,1,A1,975000 ,2019/12/11
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5880,712,,A1,6031 DELAFIELD AVENUE,,10471,1,0,1,"2,310","1,785",1930,1,A1,665000 ,2019/6/18
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5883,1165,,A1,304 WEST 262 STREET,,10471,1,0,1,"2,500","2,619",1930,1,A1,887000 ,2019/7/15
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5885,1243,,A1,6142 LIEBIG AVENUE,,10471,1,0,1,"2,375","3,667",1920,1,A1,960000 ,2019/9/3
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5885,1431,,A1,6158 LIEBIG AVENUE,,10471,1,0,1,"3,555","2,487",1920,1,A1,740000 ,2019/12/10
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5886,1267,,A1,427 WEST 261 STREET,,10471,1,0,1,"2,500","1,800",1940,1,A1,640000 ,2019/11/21
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5886,1282,,A1,6132 DELAFIELD AVENUE,,10471,1,0,1,"2,375","1,620",1930,1,A1,735000 ,2019/12/12
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5886,1303,,A1,6115 LIEBIG AVE,,10471,1,0,1,"2,375","1,328",1930,1,A1,10 ,2019/12/6
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5886,1304,,A1,6111 LIEBIG AVENUE,,10471,1,0,1,"2,375","1,328",1930,1,A1,591000 ,2020/3/27
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5889,1502,,A1,359 262ND STREET,,10471,1,0,1,"2,500","1,386",1925,1,A1,540000 ,2020/2/4
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5911,1145,,A3,555 WEST 246 STREET,,10471,1,0,1,"12,594","1,950",1950,1,A3,0 ,2020/2/1
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5913,950,,A3,4611 ARLINGTON AVENUE,,10471,1,0,1,"7,479","5,466",2015,1,A3,1960000 ,2020/5/19
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5914,272,,A1,627 WEST 247 ST,,10471,1,0,1,"9,500","3,412",1953,1,A1,0 ,2019/9/5
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5924,600,,A2,4675 DODGEWOOD ROAD,,10471,1,0,1,"20,130","3,000",1955,1,A2,2200000 ,2020/2/6
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5937,493,,A1,5275 SYCAMORE AVENUE,,10471,1,0,1,"8,064","2,974",1957,1,A1,0 ,2020/3/10
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5940,390,,A3,4925 ARLINGTON AVENUE,,10471,1,0,1,"28,509","3,710",1899,1,A3,3875000 ,2019/9/12
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5942,258,,A3,645 WEST 252ND STREET,,10471,1,0,1,"16,177","4,836",1930,1,A3,2437500 ,2020/1/30
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5942,285,,A3,5264 INDEPENDENCE AVENUE,,10471,1,0,1,"34,509","4,424",1940,1,A3,1742500 ,2019/8/15
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5944,120,,A3,565 WEST 249 STREET,,10471,1,0,1,"3,819","3,600",1899,1,A3,1285000 ,2019/7/9
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5944,150,,A1,4960 ARLINGTON AVENUE,,10471,1,0,1,"33,850","7,729",1901,1,A1,2300000 ,2020/1/16
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5947,420,,A3,27 SIGMA PLACE,,10471,1,0,1,"20,616","2,966",1970,1,A3,2118000 ,2020/4/1
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5949,290,,A3,634 WEST 256TH STREET,,10471,1,0,1,"7,698","3,089",2004,1,A3,1675000 ,2019/9/9
2,RIVERDALE,01 ONE FAMILY DWELLINGS,1,5955,535,,A3,2 SIGMA PLACE,,10471,1,0,1,"16,018","2,908",1925,1,A3,0 ,2019/9/10
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5786,196,,B3,3216 JOHNSON AVENUE,,10463,2,0,2,"2,044","3,102",1960,1,B3,1255000 ,2020/3/25
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5843,2039,,B1,227 WEST 255TH STREET,,10471,2,0,2,"1,875","1,496",1950,1,B1,730000 ,2020/1/17
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5844,22,,B1,5463 SYLVAN AVENUE,,10471,2,0,2,"2,541","2,046",1989,1,B1,0 ,2019/8/16
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5844,1898,,B2,5446 VALLES AVENUE,,10471,2,0,2,"3,537","1,760",1960,1,B2,0 ,2019/6/3
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5844,2000,,B1,5456 VALLES AVENUE,,10471,2,0,2,"4,107","2,052",1960,1,B1,824000 ,2019/12/20
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5846,1695,,B2,5511 FIELDSTON ROAD,,10471,2,0,2,"2,300","2,056",1925,1,B2,822000 ,2020/2/27
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5852,2126,,B1,5626 SYLVAN AVENUE,,10471,2,0,2,"2,800","2,000",1960,1,B1,755000 ,2020/3/6
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5856,373,,B1,5730 POST ROAD,,10471,2,0,2,"2,225","1,809",1952,1,B1,805000 ,2019/10/30
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5861,177,,S2,5706 LIEBIG AVENUE,,10471,2,1,3,"2,260","3,312",1962,1,S2,425000 ,2020/1/28
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5870,587,,B1,5956 DELAFIELD AVENUE,,10471,2,0,2,"2,908","2,800",1950,1,B1,0 ,2019/6/4
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5878,781,,B1,6010 LIEBIG AVENUE,,10471,2,0,2,"3,612","2,750",1965,1,B1,900000 ,2019/9/17
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5879,738,,B1,6022 DELAFIELD AVENUE,,10471,2,0,2,"2,375","1,966",1915,1,B1,0 ,2019/6/13
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5879,769,,B1,6001 LIEBIG AVENUE,,10471,2,0,2,"3,028","1,922",1976,1,B1,711000 ,2019/12/19
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5880,709,,B1,6037 DELAFIELD AVENUE,,10471,2,0,2,"4,621","4,676",1970,1,B1,1100000 ,2019/8/6
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5880,714,,B1,6027 DELAFIELD AVENUE,,10471,2,0,2,"2,310","1,870",1940,1,B1,0 ,2019/10/15
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5886,1284,,B1,6140 DELAFIELD AVENUE,,10471,2,0,2,"4,695","2,172",1940,1,B1,655000 ,2019/8/6
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5886,1394,,B1,6164 DELAFIELD AVENUE,,10471,2,0,2,"2,850","3,024",1930,1,B1,675000 ,2019/12/18
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5886,1400,,B1,400 WEST 263 STREET,,10471,2,0,2,"3,800","2,855",1930,1,B1,308750 ,2019/9/19
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5887,1338,,B1,6137 DELAFIELD AVENUE,,10471,2,0,2,"2,635","3,158",1920,1,B1,10 ,2019/9/13
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5889,1474,,B1,324 WEST 263RD STREET,,10471,2,0,2,"7,100","1,640",1941,1,B1,200000 ,2020/3/3
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5890,1444,,B1,385 WEST 263RD STREET,,10471,2,0,2,"5,010","5,168",1930,1,B1,999000 ,2020/3/19
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5891,1614,,B1,435 WEST 263 STREET,,10471,2,0,2,"2,761","1,872",1960,1,B1,10 ,2019/12/20
2,RIVERDALE,02 TWO FAMILY DWELLINGS,1,5891,1615,,B1,433 WEST 263RD STREET,,10471,2,0,2,"2,944","1,872",1960,1,B1,0 ,2019/7/16
2,RIVERDALE,03 THREE FAMILY DWELLINGS,1,5786,201,,C0,3226 JOHNSON AVENUE,,10463,3,0,3,"2,100","3,300",1976,1,C0,1100000 ,2019/8/2
2,RIVERDALE,05 TAX CLASS 1 VACANT LAND,1B,5731,863,,V0,N/A FAIRFIELD AVENUE,,10463,0,0,0,"8,020",0,,1,V0,334000 ,2020/1/15
2,RIVERDALE,05 TAX CLASS 1 VACANT LAND,1B,5731,866,,V0,N/A FAIRFIELD AVENUE,,10463,0,0,0,"11,587",0,,1,V0,333000 ,2020/1/15
2,RIVERDALE,05 TAX CLASS 1 VACANT LAND,1B,5731,867,,V0,N/A WEST 230 STREET,,10463,0,0,0,"5,230",0,,1,V0,333000 ,2020/1/15
2,RIVERDALE,05 TAX CLASS 1 VACANT LAND,1B,5733,203,,V0,N/A JOHNSON AVENUE,,10463,0,0,0,"5,258",0,,1,V0,100000 ,2019/11/5
